Sample ID	ATB group	Group AVG (%)	RPKM sum	total RPKM
H1 13	CP019195|MOBP	0.041601072781664646	{'NC_011754|MOBP': 0.5099904079182684, 'NZ_CP016585|MOBP': 0.2549952039591342, 'NC_019078|MOBP': 1.0191030354442507, 'NC_010485|MOBP': 0.10559994000233809, 'NZ_CP008845|MOB_unknown': 0.2008203987223951, 'NC_019986|MOB_unknown': 0.3759357864083236, 'AP017298|MOBP': 0.07285577255975263, 'MF083142|MOBP': 0.07039996000155872, 'KU254578|MOBP': 0.19338260617712116, 'CP022165|MOBP': 5.56071684062312, 'CP019195|MOBP': 0.9058693648393341, 'KY014464|MOBP': 0.9722477234698024, 'NZ_CP011417|MOBP': 1.358804047259001, 'NZ_CP009579|MOBV': 0.21359987864109292, 'DQ318958|MOBQ': 0.07831995550173408, 'CP016690|MOBV': 0.19996584383421467, 'HM021326|MOBP': 1.2463820875544778, 'KT325596|MOBF': 0.18364679221096267, 'AB290882|MOBP': 0.06265596440138727, 'CP018359|MOB_unknown': 0.28479983818812393, 'JN985534|MOB_unknown': 6.066236553407039, 'AB027308|MOBP': 1.8388163465624523}	21.775144347685888
H1 13	KY014464|MOBP	0.04464942725273489	{'NC_011754|MOBP': 0.5099904079182684, 'NZ_CP016585|MOBP': 0.2549952039591342, 'NC_019078|MOBP': 1.0191030354442507, 'NC_010485|MOBP': 0.10559994000233809, 'NZ_CP008845|MOB_unknown': 0.2008203987223951, 'NC_019986|MOB_unknown': 0.3759357864083236, 'AP017298|MOBP': 0.07285577255975263, 'MF083142|MOBP': 0.07039996000155872, 'KU254578|MOBP': 0.19338260617712116, 'CP022165|MOBP': 5.56071684062312, 'CP019195|MOBP': 0.9058693648393341, 'KY014464|MOBP': 0.9722477234698024, 'NZ_CP011417|MOBP': 1.358804047259001, 'NZ_CP009579|MOBV': 0.21359987864109292, 'DQ318958|MOBQ': 0.07831995550173408, 'CP016690|MOBV': 0.19996584383421467, 'HM021326|MOBP': 1.2463820875544778, 'KT325596|MOBF': 0.18364679221096267, 'AB290882|MOBP': 0.06265596440138727, 'CP018359|MOB_unknown': 0.28479983818812393, 'JN985534|MOB_unknown': 6.066236553407039, 'AB027308|MOBP': 1.8388163465624523}	21.775144347685888
H1 13	NZ_CP011417|MOBP	0.06240160917249696	{'NC_011754|MOBP': 0.5099904079182684, 'NZ_CP016585|MOBP': 0.2549952039591342, 'NC_019078|MOBP': 1.0191030354442507, 'NC_010485|MOBP': 0.10559994000233809, 'NZ_CP008845|MOB_unknown': 0.2008203987223951, 'NC_019986|MOB_unknown': 0.3759357864083236, 'AP017298|MOBP': 0.07285577255975263, 'MF083142|MOBP': 0.07039996000155872, 'KU254578|MOBP': 0.19338260617712116, 'CP022165|MOBP': 5.56071684062312, 'CP019195|MOBP': 0.9058693648393341, 'KY014464|MOBP': 0.9722477234698024, 'NZ_CP011417|MOBP': 1.358804047259001, 'NZ_CP009579|MOBV': 0.21359987864109292, 'DQ318958|MOBQ': 0.07831995550173408, 'CP016690|MOBV': 0.19996584383421467, 'HM021326|MOBP': 1.2463820875544778, 'KT325596|MOBF': 0.18364679221096267, 'AB290882|MOBP': 0.06265596440138727, 'CP018359|MOB_unknown': 0.28479983818812393, 'JN985534|MOB_unknown': 6.066236553407039, 'AB027308|MOBP': 1.8388163465624523}	21.775144347685888
H1 13	NZ_CP009579|MOBV	0.00980934386613115	{'NC_011754|MOBP': 0.5099904079182684, 'NZ_CP016585|MOBP': 0.2549952039591342, 'NC_019078|MOBP': 1.0191030354442507, 'NC_010485|MOBP': 0.10559994000233809, 'NZ_CP008845|MOB_unknown': 0.2008203987223951, 'NC_019986|MOB_unknown': 0.3759357864083236, 'AP017298|MOBP': 0.07285577255975263, 'MF083142|MOBP': 0.07039996000155872, 'KU254578|MOBP': 0.19338260617712116, 'CP022165|MOBP': 5.56071684062312, 'CP019195|MOBP': 0.9058693648393341, 'KY014464|MOBP': 0.9722477234698024, 'NZ_CP011417|MOBP': 1.358804047259001, 'NZ_CP009579|MOBV': 0.21359987864109292, 'DQ318958|MOBQ': 0.07831995550173408, 'CP016690|MOBV': 0.19996584383421467, 'HM021326|MOBP': 1.2463820875544778, 'KT325596|MOBF': 0.18364679221096267, 'AB290882|MOBP': 0.06265596440138727, 'CP018359|MOB_unknown': 0.28479983818812393, 'JN985534|MOB_unknown': 6.066236553407039, 'AB027308|MOBP': 1.8388163465624523}	21.775144347685888
H1 13	DQ318958|MOBQ	0.003596759417581422	{'NC_011754|MOBP': 0.5099904079182684, 'NZ_CP016585|MOBP': 0.2549952039591342, 'NC_019078|MOBP': 1.0191030354442507, 'NC_010485|MOBP': 0.10559994000233809, 'NZ_CP008845|MOB_unknown': 0.2008203987223951, 'NC_019986|MOB_unknown': 0.3759357864083236, 'AP017298|MOBP': 0.07285577255975263, 'MF083142|MOBP': 0.07039996000155872, 'KU254578|MOBP': 0.19338260617712116, 'CP022165|MOBP': 5.56071684062312, 'CP019195|MOBP': 0.9058693648393341, 'KY014464|MOBP': 0.9722477234698024, 'NZ_CP011417|MOBP': 1.358804047259001, 'NZ_CP009579|MOBV': 0.21359987864109292, 'DQ318958|MOBQ': 0.07831995550173408, 'CP016690|MOBV': 0.19996584383421467, 'HM021326|MOBP': 1.2463820875544778, 'KT325596|MOBF': 0.18364679221096267, 'AB290882|MOBP': 0.06265596440138727, 'CP018359|MOB_unknown': 0.28479983818812393, 'JN985534|MOB_unknown': 6.066236553407039, 'AB027308|MOBP': 1.8388163465624523}	21.775144347685888
H1 13	CP016690|MOBV	0.009183215534250439	{'NC_011754|MOBP': 0.5099904079182684, 'NZ_CP016585|MOBP': 0.2549952039591342, 'NC_019078|MOBP': 1.0191030354442507, 'NC_010485|MOBP': 0.10559994000233809, 'NZ_CP008845|MOB_unknown': 0.2008203987223951, 'NC_019986|MOB_unknown': 0.3759357864083236, 'AP017298|MOBP': 0.07285577255975263, 'MF083142|MOBP': 0.07039996000155872, 'KU254578|MOBP': 0.19338260617712116, 'CP022165|MOBP': 5.56071684062312, 'CP019195|MOBP': 0.9058693648393341, 'KY014464|MOBP': 0.9722477234698024, 'NZ_CP011417|MOBP': 1.358804047259001, 'NZ_CP009579|MOBV': 0.21359987864109292, 'DQ318958|MOBQ': 0.07831995550173408, 'CP016690|MOBV': 0.19996584383421467, 'HM021326|MOBP': 1.2463820875544778, 'KT325596|MOBF': 0.18364679221096267, 'AB290882|MOBP': 0.06265596440138727, 'CP018359|MOB_unknown': 0.28479983818812393, 'JN985534|MOB_unknown': 6.066236553407039, 'AB027308|MOBP': 1.8388163465624523}	21.775144347685888
H1 13	HM021326|MOBP	0.05723875202172585	{'NC_011754|MOBP': 0.5099904079182684, 'NZ_CP016585|MOBP': 0.2549952039591342, 'NC_019078|MOBP': 1.0191030354442507, 'NC_010485|MOBP': 0.10559994000233809, 'NZ_CP008845|MOB_unknown': 0.2008203987223951, 'NC_019986|MOB_unknown': 0.3759357864083236, 'AP017298|MOBP': 0.07285577255975263, 'MF083142|MOBP': 0.07039996000155872, 'KU254578|MOBP': 0.19338260617712116, 'CP022165|MOBP': 5.56071684062312, 'CP019195|MOBP': 0.9058693648393341, 'KY014464|MOBP': 0.9722477234698024, 'NZ_CP011417|MOBP': 1.358804047259001, 'NZ_CP009579|MOBV': 0.21359987864109292, 'DQ318958|MOBQ': 0.07831995550173408, 'CP016690|MOBV': 0.19996584383421467, 'HM021326|MOBP': 1.2463820875544778, 'KT325596|MOBF': 0.18364679221096267, 'AB290882|MOBP': 0.06265596440138727, 'CP018359|MOB_unknown': 0.28479983818812393, 'JN985534|MOB_unknown': 6.066236553407039, 'AB027308|MOBP': 1.8388163465624523}	21.775144347685888
H1 13	KT325596|MOBF	0.008433780703294367	{'NC_011754|MOBP': 0.5099904079182684, 'NZ_CP016585|MOBP': 0.2549952039591342, 'NC_019078|MOBP': 1.0191030354442507, 'NC_010485|MOBP': 0.10559994000233809, 'NZ_CP008845|MOB_unknown': 0.2008203987223951, 'NC_019986|MOB_unknown': 0.3759357864083236, 'AP017298|MOBP': 0.07285577255975263, 'MF083142|MOBP': 0.07039996000155872, 'KU254578|MOBP': 0.19338260617712116, 'CP022165|MOBP': 5.56071684062312, 'CP019195|MOBP': 0.9058693648393341, 'KY014464|MOBP': 0.9722477234698024, 'NZ_CP011417|MOBP': 1.358804047259001, 'NZ_CP009579|MOBV': 0.21359987864109292, 'DQ318958|MOBQ': 0.07831995550173408, 'CP016690|MOBV': 0.19996584383421467, 'HM021326|MOBP': 1.2463820875544778, 'KT325596|MOBF': 0.18364679221096267, 'AB290882|MOBP': 0.06265596440138727, 'CP018359|MOB_unknown': 0.28479983818812393, 'JN985534|MOB_unknown': 6.066236553407039, 'AB027308|MOBP': 1.8388163465624523}	21.775144347685888
H1 13	AB290882|MOBP	0.0028774075340651374	{'NC_011754|MOBP': 0.5099904079182684, 'NZ_CP016585|MOBP': 0.2549952039591342, 'NC_019078|MOBP': 1.0191030354442507, 'NC_010485|MOBP': 0.10559994000233809, 'NZ_CP008845|MOB_unknown': 0.2008203987223951, 'NC_019986|MOB_unknown': 0.3759357864083236, 'AP017298|MOBP': 0.07285577255975263, 'MF083142|MOBP': 0.07039996000155872, 'KU254578|MOBP': 0.19338260617712116, 'CP022165|MOBP': 5.56071684062312, 'CP019195|MOBP': 0.9058693648393341, 'KY014464|MOBP': 0.9722477234698024, 'NZ_CP011417|MOBP': 1.358804047259001, 'NZ_CP009579|MOBV': 0.21359987864109292, 'DQ318958|MOBQ': 0.07831995550173408, 'CP016690|MOBV': 0.19996584383421467, 'HM021326|MOBP': 1.2463820875544778, 'KT325596|MOBF': 0.18364679221096267, 'AB290882|MOBP': 0.06265596440138727, 'CP018359|MOB_unknown': 0.28479983818812393, 'JN985534|MOB_unknown': 6.066236553407039, 'AB027308|MOBP': 1.8388163465624523}	21.775144347685888
H1 13	CP018359|MOB_unknown	0.013079125154841534	{'NC_011754|MOBP': 0.5099904079182684, 'NZ_CP016585|MOBP': 0.2549952039591342, 'NC_019078|MOBP': 1.0191030354442507, 'NC_010485|MOBP': 0.10559994000233809, 'NZ_CP008845|MOB_unknown': 0.2008203987223951, 'NC_019986|MOB_unknown': 0.3759357864083236, 'AP017298|MOBP': 0.07285577255975263, 'MF083142|MOBP': 0.07039996000155872, 'KU254578|MOBP': 0.19338260617712116, 'CP022165|MOBP': 5.56071684062312, 'CP019195|MOBP': 0.9058693648393341, 'KY014464|MOBP': 0.9722477234698024, 'NZ_CP011417|MOBP': 1.358804047259001, 'NZ_CP009579|MOBV': 0.21359987864109292, 'DQ318958|MOBQ': 0.07831995550173408, 'CP016690|MOBV': 0.19996584383421467, 'HM021326|MOBP': 1.2463820875544778, 'KT325596|MOBF': 0.18364679221096267, 'AB290882|MOBP': 0.06265596440138727, 'CP018359|MOB_unknown': 0.28479983818812393, 'JN985534|MOB_unknown': 6.066236553407039, 'AB027308|MOBP': 1.8388163465624523}	21.775144347685888
H1 13	JN985534|MOB_unknown	0.27858536579812465	{'NC_011754|MOBP': 0.5099904079182684, 'NZ_CP016585|MOBP': 0.2549952039591342, 'NC_019078|MOBP': 1.0191030354442507, 'NC_010485|MOBP': 0.10559994000233809, 'NZ_CP008845|MOB_unknown': 0.2008203987223951, 'NC_019986|MOB_unknown': 0.3759357864083236, 'AP017298|MOBP': 0.07285577255975263, 'MF083142|MOBP': 0.07039996000155872, 'KU254578|MOBP': 0.19338260617712116, 'CP022165|MOBP': 5.56071684062312, 'CP019195|MOBP': 0.9058693648393341, 'KY014464|MOBP': 0.9722477234698024, 'NZ_CP011417|MOBP': 1.358804047259001, 'NZ_CP009579|MOBV': 0.21359987864109292, 'DQ318958|MOBQ': 0.07831995550173408, 'CP016690|MOBV': 0.19996584383421467, 'HM021326|MOBP': 1.2463820875544778, 'KT325596|MOBF': 0.18364679221096267, 'AB290882|MOBP': 0.06265596440138727, 'CP018359|MOB_unknown': 0.28479983818812393, 'JN985534|MOB_unknown': 6.066236553407039, 'AB027308|MOBP': 1.8388163465624523}	21.775144347685888
H1 13	AB027308|MOBP	0.08444565589104207	{'NC_011754|MOBP': 0.5099904079182684, 'NZ_CP016585|MOBP': 0.2549952039591342, 'NC_019078|MOBP': 1.0191030354442507, 'NC_010485|MOBP': 0.10559994000233809, 'NZ_CP008845|MOB_unknown': 0.2008203987223951, 'NC_019986|MOB_unknown': 0.3759357864083236, 'AP017298|MOBP': 0.07285577255975263, 'MF083142|MOBP': 0.07039996000155872, 'KU254578|MOBP': 0.19338260617712116, 'CP022165|MOBP': 5.56071684062312, 'CP019195|MOBP': 0.9058693648393341, 'KY014464|MOBP': 0.9722477234698024, 'NZ_CP011417|MOBP': 1.358804047259001, 'NZ_CP009579|MOBV': 0.21359987864109292, 'DQ318958|MOBQ': 0.07831995550173408, 'CP016690|MOBV': 0.19996584383421467, 'HM021326|MOBP': 1.2463820875544778, 'KT325596|MOBF': 0.18364679221096267, 'AB290882|MOBP': 0.06265596440138727, 'CP018359|MOB_unknown': 0.28479983818812393, 'JN985534|MOB_unknown': 6.066236553407039, 'AB027308|MOBP': 1.8388163465624523}	21.775144347685888
H1 20	NC_019078|MOBP	0.007755432815073132	{'NC_019078|MOBP': 0.2493590257413198, 'NC_017721|MOBP': 0.17441122867861975, 'NC_018997|MOBP': 0.031169878217664974, 'NZ_CP014319|MOB_unknown': 0.617497093579585, 'NZ_CP008845|MOB_unknown': 0.762862788686185, 'NZ_CP009103|MOBQ': 0.08720561433930987, 'CP020736|MOBP': 0.3316794733418195, 'NC_017657|MOBP': 0.11627415245241315, 'MF083142|MOBP': 0.02906853811310329, 'CP019195|MOBP': 1.8390228148422334, 'KY014464|MOBP': 1.7544700417460386, 'NZ_CP012500|MOBP': 0.031169878217664974, 'NZ_CP011417|MOBP': 1.8078529366245684, 'NZ_CP010316|MOBP': 0.3695856988665989, 'NZ_CP009579|MOBV': 15.522599352397155, 'NZ_CP007150|MOBP': 0.032610502841170494, 'HM021326|MOBP': 0.7510935170514753, 'JN985534|MOB_unknown': 6.4677497301654805, 'JN253636|MOBP': 0.3616376193210807, 'AB027308|MOBP': 0.8154988790208652}	32.15281876424435
H1 20	NC_017721|MOBP	0.005424445985823623	{'NC_019078|MOBP': 0.2493590257413198, 'NC_017721|MOBP': 0.17441122867861975, 'NC_018997|MOBP': 0.031169878217664974, 'NZ_CP014319|MOB_unknown': 0.617497093579585, 'NZ_CP008845|MOB_unknown': 0.762862788686185, 'NZ_CP009103|MOBQ': 0.08720561433930987, 'CP020736|MOBP': 0.3316794733418195, 'NC_017657|MOBP': 0.11627415245241315, 'MF083142|MOBP': 0.02906853811310329, 'CP019195|MOBP': 1.8390228148422334, 'KY014464|MOBP': 1.7544700417460386, 'NZ_CP012500|MOBP': 0.031169878217664974, 'NZ_CP011417|MOBP': 1.8078529366245684, 'NZ_CP010316|MOBP': 0.3695856988665989, 'NZ_CP009579|MOBV': 15.522599352397155, 'NZ_CP007150|MOBP': 0.032610502841170494, 'HM021326|MOBP': 0.7510935170514753, 'JN985534|MOB_unknown': 6.4677497301654805, 'JN253636|MOBP': 0.3616376193210807, 'AB027308|MOBP': 0.8154988790208652}	32.15281876424435
H1 20	NC_018997|MOBP	0.0009694291018841415	{'NC_019078|MOBP': 0.2493590257413198, 'NC_017721|MOBP': 0.17441122867861975, 'NC_018997|MOBP': 0.031169878217664974, 'NZ_CP014319|MOB_unknown': 0.617497093579585, 'NZ_CP008845|MOB_unknown': 0.762862788686185, 'NZ_CP009103|MOBQ': 0.08720561433930987, 'CP020736|MOBP': 0.3316794733418195, 'NC_017657|MOBP': 0.11627415245241315, 'MF083142|MOBP': 0.02906853811310329, 'CP019195|MOBP': 1.8390228148422334, 'KY014464|MOBP': 1.7544700417460386, 'NZ_CP012500|MOBP': 0.031169878217664974, 'NZ_CP011417|MOBP': 1.8078529366245684, 'NZ_CP010316|MOBP': 0.3695856988665989, 'NZ_CP009579|MOBV': 15.522599352397155, 'NZ_CP007150|MOBP': 0.032610502841170494, 'HM021326|MOBP': 0.7510935170514753, 'JN985534|MOB_unknown': 6.4677497301654805, 'JN253636|MOBP': 0.3616376193210807, 'AB027308|MOBP': 0.8154988790208652}	32.15281876424435
